"Survey","Reef","Site","Drop","Frame","Depth","Comment","Genus","Species","Code","MaxN","Species_name","T_ID","Date","Lat","Long","Habitat","Aspect","Benthic_Complexity","Biomass Constant A","Biomass Constant B","Biomass Constant C","Max Length (cm)","Max Length Type","Trophic Level","Vulnerability","Regions","Climate Score","Trophic Group","Functional Group","Group Size","Family","Functional Group.X"
"Feb_21","Saumarez","Saumarez_N1","D1",50000,33,"laboutei","Cirrhilabrus","laboutei",NA,30,"Cirrhilabrus laboutei","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,0.0166,2.95,1,12,"total length",3.4,21.39,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group","Labridae","Planktivore"
"Feb_21","Saumarez","Saumarez_N1","D1",19344,33,NA,"Coris","dorsomacula",37384093,1,"Coris dorsomacula","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,0.01,3.06,1,38,"total length",3.5,37.49,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Labridae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D1",39076,33,NA,"Halichoeres","biocellatus",37384107,1,"Halichoeres biocellatus","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,0.01,3.08,1,12,"total length",3.4,21.39,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group","Labridae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D1",19344,33,NA,"Labroides","dimidiatus",37384028,1,"Labroides dimidiatus","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,0.006669,3.172365,1,14,"total length",3.85,23.67,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","pair","Labridae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D1",26400,33,NA,"Macropharyngodon","negrosensis",37384137,1,"Macropharyngodon negrosensis","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,0.01,3.06,1,12,"total length",3.5,21.39,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group","Labridae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D1",21271,33,"cerasinus","Pseudojuloides","cerasinus",NA,1,"Pseudojuloides cerasinus","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,0.01,3.06,1,12.3,"total length",3.4,21.88,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group","Labridae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D1",3402,33,NA,"Thalassoma","lutescens",37384168,1,"Thalassoma lutescens","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,0.012764,3.053725,0.925,30,"total length",3.72,34.51,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Labridae","Carnivore"
"Feb_21","Saumarez","Saumarez_N1","D1",20600,33,"euanus","Gymnocranius","euanus",NA,5,"Gymnocranius euanus","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,0.019829,2.926623,1,45,"total length",3.8,40.48,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA,"Lethrinidae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D1",59059,33,NA,"Lethrinus","rubrioperculatus",NA,2,"Lethrinus rubrioperculatus","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,0.01279,3.039657,1,50,"total length",3.83,39.56,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Lethrinidae","Carnivore"
"Feb_21","Saumarez","Saumarez_N1","D1",46185,33,NA,"Aprion","virescens",37346027,1,"Aprion virescens","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,0.012092,3.021243,1,112,"total length",4.28,61.35,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Lutjanidae","Piscivore"
"Feb_21","Saumarez","Saumarez_N1","D1",35224,33,NA,"Parupeneus","barberinoides",37355021,1,"Parupeneus barberinoides","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,0.01047,3.09,1,30,"total length",3.39,28.64,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","medium group","Mullidae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D1",23985,33,NA,"Parupeneus","multifasciatus",37355026,2,"Parupeneus multifasciatus","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,0.01136,3.211,0.933,35,"total length",3.61,21.22,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Mullidae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D1",23985,33,NA,"Parupeneus","pleurostigma",37355027,3,"Parupeneus pleurostigma","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,0.01202,3.09,1,33,"total length",3.4,30.4,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Mullidae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D1",61829,33,NA,"Gymnothorax","favagineus",37060016,1,"Gymnothorax favagineus","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,0.00095,3.1,1,300,"total length",4.24,85.41,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore",NA,"Muraenidae","Carnivore"
"Feb_21","Saumarez","Saumarez_N1","D1",333,33,"aureofasciatus","Pentapodus","aureofasciatus",NA,1,"Pentapodus aureofasciatus","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,0.01514,2.97,1,25,"total length",3.5,24.26,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group","Nemipteridae","Carnivore"
"Feb_21","Saumarez","Saumarez_N1","D1",39719,33,NA,"Centropyge","tibicen",37365031,1,"Centropyge tibicen","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,0.054527,2.744557,1,19,"total length",2.79,25.85,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","pair","Pomacanthidae","Grazer"
"Feb_21","Saumarez","Saumarez_N1","D1",23918,33,NA,"Scarus","chameleon",37386012,1,"Scarus chameleon","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,0.01445,3.04,1,31,"total length",2,21.51,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","scraper",NA,"Labridae (Scarinae)","Scraper"
"Feb_21","Saumarez","Saumarez_N1","D1",28931,33,NA,"Scarus","dimidiatus",37386013,1,"Scarus dimidiatus","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,0.0278,3.049,0.871,40,"total length",2,30.24,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","scraper","small group","Labridae (Scarinae)","Scraper"
"Feb_21","Saumarez","Saumarez_N1","D1",34086,33,"cooperi","Pseudanthias","cooperi",NA,12,"Pseudanthias cooperi","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,0.00933,2.97,1,14,"total length",3.4,20.79,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","small group","Serranidae","Planktivore"
"Feb_21","Saumarez","Saumarez_N1","D1",9645,33,"laboutei","Cirrhilabrus","laboutei",NA,25,"Cirrhilabrus laboutei","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"planktivore","planktivore",NA,"Labridae","Planktivore"
"Feb_21","Saumarez","Saumarez_N1","D1",36785,33,NA,"Arothron","caeruleopunctatus",37467066,1,"Arothron caeruleopunctatus","Feb_21_Saumarez_N1_D1","6/02/2021",21.71056,153.77492,"channel",NA,NA,0.02754,2.88,1,80,"total length",3.5,44.56,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-sessile","micro-invertivore",NA,"Tetraodontidae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D2",42676,34,NA,"Sufflamen","chrysopterum",37465079,1,"Sufflamen chrysopterum","Feb_21_Saumarez_N1_D2","6/02/2021",21.70951,153.78659,"channel",NA,NA,0.02972,2.957254,1,30,"total length",3.45,31.02,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D2",4726,34,NA,"Chaetodon","kleinii",37365040,1,"Chaetodon kleinii","Feb_21_Saumarez_N1_D2","6/02/2021",21.70951,153.78659,"channel",NA,NA,0.0449,3.036,0.827,15,"total length",3.18,11.53,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"omnivore","corallivore","pair","Chaetodontidae","Corallivore"
"Feb_21","Saumarez","Saumarez_N1","D2",60855,34,NA,"Choerodon","jordani",37384077,1,"Choerodon jordani","Feb_21_Saumarez_N1_D2","6/02/2021",21.70951,153.78659,"channel",NA,NA,0.01259,3.05,1,17,"total length",3.5,25.85,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Labridae","Carnivore"
"Feb_21","Saumarez","Saumarez_N1","D2",56314,34,"laboutei","Cirrhilabrus","laboutei",NA,2,"Cirrhilabrus laboutei","Feb_21_Saumarez_N1_D2","6/02/2021",21.70951,153.78659,"channel",NA,NA,0.0166,2.95,1,12,"total length",3.4,21.39,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group","Labridae","Planktivore"
"Feb_21","Saumarez","Saumarez_N1","D2",38849,34,NA,"Coris","dorsomacula",37384093,4,"Coris dorsomacula","Feb_21_Saumarez_N1_D2","6/02/2021",21.70951,153.78659,"channel",NA,NA,0.01,3.06,1,38,"total length",3.5,37.49,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Labridae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D2",5862,34,NA,"Coris","gaimard",37384094,3,"Coris gaimard","Feb_21_Saumarez_N1_D2","6/02/2021",21.70951,153.78659,"channel",NA,NA,0.01,3.06,1,40,"total length",3.4,38.07,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary","Labridae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D2",44695,34,NA,"Halichoeres","hartzfeldii",NA,3,"Halichoeres hartzfeldii","Feb_21_Saumarez_N1_D2","6/02/2021",21.70951,153.78659,"channel",NA,NA,0.0049,3.11,1,18,"total length",3.5,27.03,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group","Labridae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D2",778,34,NA,"Hologymnosus","doliatus",37384127,3,"Hologymnosus doliatus","Feb_21_Saumarez_N1_D2","6/02/2021",21.70951,153.78659,"channel",NA,NA,0.0049,3.11,1,50,"total length",3.79,47.81,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Labridae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D2",32255,34,"longipes","Hologymnosus","longipes",NA,1,"Hologymnosus longipes","Feb_21_Saumarez_N1_D2","6/02/2021",21.70951,153.78659,"channel",NA,NA,0.0049,3.11,1,40,"total length",4,38,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Labridae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D2",62859,34,"cerasinus","Pseudojuloides","cerasinus",NA,1,"Pseudojuloides cerasinus","Feb_21_Saumarez_N1_D2","6/02/2021",21.70951,153.78659,"channel",NA,NA,0.01,3.06,1,12.3,"total length",3.4,21.88,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group","Labridae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D2",46794,34,"euanus","Gymnocranius","euanus",NA,2,"Gymnocranius euanus","Feb_21_Saumarez_N1_D2","6/02/2021",21.70951,153.78659,"channel",NA,NA,0.019829,2.926623,1,45,"total length",3.8,40.48,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA,"Lethrinidae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D2",51803,34,NA,"Lethrinus","olivaceus",37351004,1,"Lethrinus olivaceus","Feb_21_Saumarez_N1_D2","6/02/2021",21.70951,153.78659,"channel",NA,NA,0.025937,2.829751,1,100,"total length",4.2,39.66,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","large group","Lethrinidae","Carnivore"
"Feb_21","Saumarez","Saumarez_N1","D2",19240,34,NA,"Lethrinus","rubrioperculatus",NA,4,"Lethrinus rubrioperculatus","Feb_21_Saumarez_N1_D2","6/02/2021",21.70951,153.78659,"channel",NA,NA,0.01279,3.039657,1,50,"total length",3.83,39.56,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Lethrinidae","Carnivore"
"Feb_21","Saumarez","Saumarez_N1","D2",19145,34,NA,"Malacanthus","brevirostris",37331009,2,"Malacanthus brevirostris","Feb_21_Saumarez_N1_D2","6/02/2021",21.70951,153.78659,"channel",NA,NA,0.00537,3.03,1,32,"total length",3.5,33.47,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","pair","Malacanthidae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D2",32175,34,NA,"Parupeneus","barberinoides",37355021,1,"Parupeneus barberinoides","Feb_21_Saumarez_N1_D2","6/02/2021",21.70951,153.78659,"channel",NA,NA,0.01047,3.09,1,30,"total length",3.39,28.64,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","medium group","Mullidae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D2",30617,34,NA,"Parupeneus","multifasciatus",37355026,4,"Parupeneus multifasciatus","Feb_21_Saumarez_N1_D2","6/02/2021",21.70951,153.78659,"channel",NA,NA,0.01136,3.211,0.933,35,"total length",3.61,21.22,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Mullidae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D2",19145,34,NA,"Parupeneus","pleurostigma",37355027,4,"Parupeneus pleurostigma","Feb_21_Saumarez_N1_D2","6/02/2021",21.70951,153.78659,"channel",NA,NA,0.01202,3.09,1,33,"total length",3.4,30.4,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Mullidae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D2",3772,34,"aureofasciatus","Pentapodus","aureofasciatus",NA,27,"Pentapodus aureofasciatus","Feb_21_Saumarez_N1_D2","6/02/2021",21.70951,153.78659,"channel",NA,NA,0.01514,2.97,1,25,"total length",3.5,24.26,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group","Nemipteridae","Carnivore"
"Feb_21","Saumarez","Saumarez_N1","D3",55831,36,NA,"Naso","unicornis",37437031,1,"Naso unicornis","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,0.029529,2.923551,1,70,"fork length",2.17,32.05,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-macroalgae","browser","small group","Acanthuridae","Browser"
"Feb_21","Saumarez","Saumarez_N1","D3",22529,36,NA,"Balistoides","conspicillum",37465031,1,"Balistoides conspicillum","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,0.0257,2.94,1,50,"total length",3.31,39.31,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D3",15514,36,NA,"Sufflamen","chrysopterum",37465079,1,"Sufflamen chrysopterum","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,0.02972,2.957254,1,30,"total length",3.45,31.02,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D3",53845,36,NA,"Sufflamen","fraenatum",37465014,2,"Sufflamen fraenatum","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,0.02972,2.957254,1,38,"total length",3.7,34.41,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D3",47496,36,NA,"Caranx","melampygus",37337050,1,"Caranx melampygus","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,0.017067,2.943245,1,117,"fork length",4.28,50.49,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Carangidae","Piscivore"
"Feb_21","Saumarez","Saumarez_N1","D3",188,36,NA,"Carcharhinus","amblyrhynchos",37018030,2,"Carcharhinus amblyrhynchos","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,0.005055,3.21133,1,255,"total length",4.5,84.96,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Carcharhinidae","Piscivore"
"Feb_21","Saumarez","Saumarez_N1","D3",15514,36,NA,"Chaetodon","kleinii",37365040,1,"Chaetodon kleinii","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,0.0449,3.036,0.827,15,"total length",3.18,11.53,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"omnivore","corallivore","pair","Chaetodontidae","Corallivore"
"Feb_21","Saumarez","Saumarez_N1","D3",23769,36,"laboutei","Cirrhilabrus","laboutei",NA,14,"Cirrhilabrus laboutei","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,0.0166,2.95,1,12,"total length",3.4,21.39,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group","Labridae","Planktivore"
"Feb_21","Saumarez","Saumarez_N1","D3",15514,36,NA,"Oxycheilinus","bimaculatus",37384063,1,"Oxycheilinus bimaculatus","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,0.036373,2.681524,1,15,"total length",3.5,24.31,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","solitary","Labridae","Carnivore"
"Feb_21","Saumarez","Saumarez_N1","D3",21636,36,NA,"Pseudocheilinus","evanidus",37384142,2,"Pseudocheilinus evanidus","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,0.01622,2.96,1,9,"total length",3.5,15.39,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Labridae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D3",15479,36,"euanus","Gymnocranius","euanus",NA,3,"Gymnocranius euanus","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,0.019829,2.926623,1,45,"total length",3.8,40.48,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA,"Lethrinidae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D3",46298,36,NA,"Lethrinus","olivaceus",37351004,2,"Lethrinus olivaceus","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,0.025937,2.829751,1,100,"total length",4.2,39.66,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","large group","Lethrinidae","Carnivore"
"Feb_21","Saumarez","Saumarez_N1","D3",41996,36,NA,"Lethrinus","rubrioperculatus",37351012,10,"Lethrinus rubrioperculatus","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,0.01279,3.039657,1,50,"total length",3.83,39.56,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Lethrinidae","Carnivore"
"Feb_21","Saumarez","Saumarez_N1","D3",57773,36,NA,"Aprion","virescens",37346027,1,"Aprion virescens","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,0.012092,3.021243,1,112,"total length",4.28,61.35,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Lutjanidae","Piscivore"
"Feb_21","Saumarez","Saumarez_N1","D3",43854,36,NA,"Lutjanus","bohar",37346029,1,"Lutjanus bohar","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,0.013464,3.055209,1,90,"total length",4.27,68.83,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Lutjanidae","Piscivore"
"Feb_21","Saumarez","Saumarez_N1","D3",4591,36,NA,"Parupeneus","barberinus",37355022,1,"Parupeneus barberinus","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,0.00627,3.195,1,60,"total length",3.44,39.67,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary","Mullidae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D3",19892,36,NA,"Parupeneus","multifasciatus",37355026,12,"Parupeneus multifasciatus","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,0.01136,3.211,0.933,35,"total length",3.61,21.22,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Mullidae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D3",19892,36,NA,"Parupeneus","pleurostigma",37355027,1,"Parupeneus pleurostigma","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,0.01202,3.09,1,33,"total length",3.4,30.4,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Mullidae","Benthic invertivore"
"Feb_21","Saumarez","Saumarez_N1","D3",34347,36,NA,"Variola","louti",37311166,1,"Variola louti","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,0.01107,3.076899,1,83,"total length",4,32.88,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore",NA,"Serranidae","Piscivore"
"Feb_21","Saumarez","Saumarez_N1","D3",50700,36,NA,"Siganus","argenteus",37438007,4,"Siganus argenteus","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,0.008344,3.12321,1,40,"total length",2.63,22.2,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","large group","Siganidae","Grazer"
"Feb_21","Saumarez","Saumarez_N1","D3",29526,36,"euanus","Gymnocranius","euanus",NA,1,"Gymnocranius euanus","Feb_21_Saumarez_N1_D3","6/02/2021",21.71169,153.79146,"channel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"invertivore-mobile","macro-invertivore",NA,"Lethrinidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D1",16242,34,NA,"Balistoides","viridescens",37465048,1,"Balistoides viridescens","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,0.02442,3.01828,1,75,"total length",3.33,54.36,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D1",12988,34,"pfluegeri","Melichthys","vidua",37465058,2,"Melichthys vidua","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,0.0058,3.554,1,40,"total length",3.38,35.08,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"omnivore","macro-invertivore","medium group","Balistidae","Omnivore"
"Feb_21","Willis","Willis_1","D1",5712,34,NA,"Sufflamen","chrysopterum",37465079,1,"Sufflamen chrysopterum","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,0.02972,2.957254,1,30,"total length",3.45,31.02,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D1",20140,34,NA,"Sufflamen","fraenatum",37465014,1,"Sufflamen fraenatum","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,0.02972,2.957254,1,38,"total length",3.7,34.41,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Willis","Willis_1","D1",50249,34,NA,"Carangoides","fulvoguttatus",37337037,1,"Carangoides fulvoguttatus","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,0.02885,2.768673,1,120,"fork length",4.02,64.86,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Carangidae","Piscivore"
"Feb_21","Willis","Willis_1","D1",28216,34,NA,"Caranx","melampygus",37337050,1,"Caranx melampygus","Feb_21_Willis_1_D1","14/02/2021",16.32439,149.95982,"outer_reef",NA,NA,0.017067,2.943245,1,117,"fork length",4.28,50.49,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Carangidae","Piscivore"
