"Survey","Reef","Site","Transect","Length_mm","Family","Genus","Species","Number","Comment","T_ID","Date","Lat","Long","Depth","Temperature","Habitat","Aspect","Benthic_Complexity","Species_name","Biomass Constant A","Biomass Constant B","Max Length (cm)","Trophic Group","Trophic Level"
"Feb_21","Willis","Willis_N1","T13",19.3,"Chaetodontidae","Heniochus","acuminatus",1,NA,"Feb_21_Willis_N1_T13",2021-02-14,-16.92334,149.96951,43,27.4,"outer_reef","steep_slope",3,"Heniochus acuminatus",0.025869,3.083976,25,"invertivore-mobile",3.45
"Feb_21","Willis","Willis_N1","T13",6.4,"Pomacentridae","Chromis","amboinensis",12,NA,"Feb_21_Willis_N1_T13",2021-02-14,-16.92334,149.96951,43,27.4,"outer_reef","steep_slope",3,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74
"Feb_21","Willis","Willis_N1","T13",16.7,"Acanthuridae","Acanthurus","thompsoni",1,NA,"Feb_21_Willis_N1_T13",2021-02-14,-16.92334,149.96951,43,27.4,"outer_reef","steep_slope",3,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64
"Feb_21","Willis","Willis_N1","T13",NA,"Pomacentridae","Chromis","iomelas",4,NA,"Feb_21_Willis_N1_T13",2021-02-14,-16.92334,149.96951,43,27.4,"outer_reef","steep_slope",3,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69
"Feb_21","Willis","Willis_N1","T13",14.3,"Acanthuridae","Acanthurus","thompsoni",1,NA,"Feb_21_Willis_N1_T13",2021-02-14,-16.92334,149.96951,43,27.4,"outer_reef","steep_slope",3,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64
"Feb_21","Willis","Willis_N1","T13",36.2,"Holocentridae","Sargocentron","spiniferum",1,NA,"Feb_21_Willis_N1_T13",2021-02-14,-16.92334,149.96951,43,27.4,"outer_reef","steep_slope",3,"Sargocentron spiniferum",0.016547,3.050844,51,"piscivore",3.8
"Feb_21","Willis","Willis_N1","T13",6.5,"Pomacentridae","Chromis","amboinensis",3,NA,"Feb_21_Willis_N1_T13",2021-02-14,-16.92334,149.96951,43,27.4,"outer_reef","steep_slope",3,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74
"Feb_21","Willis","Willis_N1","T13",6.2,"Pomacentridae","Chromis","amboinensis",6,NA,"Feb_21_Willis_N1_T13",2021-02-14,-16.92334,149.96951,43,27.4,"outer_reef","steep_slope",3,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74
"Feb_21","Willis","Willis_N1","T13",17.3,"Caesionidae","Caesio","lunaris",4,NA,"Feb_21_Willis_N1_T13",2021-02-14,-16.92334,149.96951,43,27.4,"outer_reef","steep_slope",3,"Caesio lunaris",0.0363,2.972,40,"planktivore",3.4
"Feb_21","Willis","Willis_N1","T14",6.2,"Pomacentridae","Chromis","amboinensis",4,NA,"Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74
"Feb_21","Willis","Willis_N1","T14",14,"Labridae","Choerodon","jordani",1,NA,"Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Choerodon jordani",0.01259,3.05,17,"invertivore-mobile",3.5
"Feb_21","Willis","Willis_N1","T14",17,"Mullidae","Parupeneus","pleurostigma",1,NA,"Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Parupeneus pleurostigma",0.01202,3.09,33,"invertivore-mobile",3.4
"Feb_21","Willis","Willis_N1","T14",15.8,"Labridae","Choerodon","jordani",1,NA,"Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Choerodon jordani",0.01259,3.05,17,"invertivore-mobile",3.5
"Feb_21","Willis","Willis_N1","T14",NA,"Pomacentridae","Chromis","iomelas",8,NA,"Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69
"Feb_21","Willis","Willis_N1","T14",16,"Labridae","Choerodon","jordani",1,NA,"Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Choerodon jordani",0.01259,3.05,17,"invertivore-mobile",3.5
"Feb_21","Willis","Willis_N1","T14",18.9,"Labridae","Oxycheilinus","unifasciatus",1,NA,"Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Oxycheilinus unifasciatus",0.0166,2.95,46,"piscivore",4.06
"Feb_21","Willis","Willis_N1","T14",NA,"Pomacanthidae","Genicanthus","melanospilos",2,NA,"Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Genicanthus melanospilos",0.0302,2.89,18,"planktivore",3.4
"Feb_21","Willis","Willis_N1","T14",6.3,"Pomacentridae","Chromis","amboinensis",5,NA,"Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74
"Feb_21","Willis","Willis_N1","T14",6.7,"Pomacentridae","Dascyllus","reticulatus",3,NA,"Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Dascyllus reticulatus",0.035245,2.943364,9,"omnivore",3.13
"Feb_21","Willis","Willis_N1","T14",15.7,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38
"Feb_21","Willis","Willis_N1","T14",17.9,"Acanthuridae","Acanthurus","thompsoni",8,NA,"Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64
"Feb_21","Willis","Willis_N1","T14",8.2,"Pomacentridae","Dascyllus","reticulatus",13,NA,"Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Dascyllus reticulatus",0.035245,2.943364,9,"omnivore",3.13
"Feb_21","Willis","Willis_N1","T14",17.8,"Chaetodontidae","Chaetodon","unimaculatus",1,NA,"Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Chaetodon unimaculatus",0.0533,2.83328,20,"invertivore-sessile",3.21
"Feb_21","Willis","Willis_N1","T14",16.9,"Acanthuridae","Acanthurus","thompsoni",6,NA,"Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64
"Feb_21","Willis","Willis_N1","T14",11.7,"Pomacentridae","Acanthochromis","polyacanthus",12,NA,"Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Acanthochromis polyacanthus",0.0429,3.045,14,"omnivore",2.69
"Feb_21","Willis","Willis_N1","T14",11.2,"Labridae","Labroides","dimidiatus",1,NA,"Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Labroides dimidiatus",0.006669,3.172365,14,"invertivore-mobile",3.85
"Feb_21","Willis","Willis_N1","T14",8.3,"Pomacentridae","Chromis","alpha",1,NA,"Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Chromis alpha",0.01778,2.99,8.5,"planktivore",3
"Feb_21","Willis","Willis_N1","T14",8.1,"Pomacentridae","Chromis","amboinensis",6,NA,"Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74
"Feb_21","Willis","Willis_N1","T14",18.2,"Acanthuridae","Acanthurus","thompsoni",6,NA,"Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64
"Feb_21","Willis","Willis_N1","T15",15.9,"Acanthuridae","Acanthurus","pyroferus",1,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2
"Feb_21","Willis","Willis_N1","T15",5.4,"Pomacentridae","Chromis","amboinensis",8,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74
"Feb_21","Willis","Willis_N1","T15",22.3,"Mullidae","Parupeneus","multifasciatus",1,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61
"Feb_21","Willis","Willis_N1","T15",23.4,"Monacanthidae","Cantherhines","dumerilii",1,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Cantherhines dumerilii",0.0406,2.792,38,"omnivore",3.07
"Feb_21","Willis","Willis_N1","T15",5.7,"Pomacentridae","Chromis","amboinensis",6,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74
"Feb_21","Willis","Willis_N1","T15",16.3,"Acanthuridae","Ctenochaetus","striatus",1,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2
"Feb_21","Willis","Willis_N1","T15",30.2,"Scaridae","Scarus","dimidiatus",1,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Scarus dimidiatus",0.0278,3.049,40,"herbivore-detritivore",2
"Feb_21","Willis","Willis_N1","T15",22.1,"Chaetodontidae","Forcipiger","flavissimus",3,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38
"Feb_21","Willis","Willis_N1","T15",25.7,"Mullidae","Parupeneus","multifasciatus",1,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61
"Feb_21","Willis","Willis_N1","T15",13.2,"Chaetodontidae","Chaetodon","lunulatus",1,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Chaetodon lunulatus",0.031917,3.039268,14,"invertivore-sessile",3.34
"Feb_21","Willis","Willis_N1","T15",6.2,"Pomacentridae","Chromis","amboinensis",5,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74
"Feb_21","Willis","Willis_N1","T15",18.9,"Acanthuridae","Ctenochaetus","striatus",1,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2
"Feb_21","Willis","Willis_N1","T15",NA,"Pomacentridae","Chromis","amboinensis",4,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74
"Feb_21","Willis","Willis_N1","T15",17.8,"Acanthuridae","Acanthurus","pyroferus",1,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2
"Feb_21","Willis","Willis_N1","T15",23.4,"Lutjanidae","Lutjanus","kasmira",1,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Lutjanus kasmira",0.009214,3.186953,40,"invertivore-mobile",3.87
"Feb_21","Willis","Willis_N1","T15",26.4,"Labridae","Hemigymnus","fasciatus",3,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Hemigymnus fasciatus",0.02423,2.92262,30,"invertivore-mobile",3.5
"Feb_21","Willis","Willis_N1","T15",19.3,"Labridae","Oxycheilinus","unifasciatus",1,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Oxycheilinus unifasciatus",0.0166,2.95,46,"piscivore",4.06
"Feb_21","Willis","Willis_N1","T15",29.1,"Scaridae","Scarus","dimidiatus",1,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Scarus dimidiatus",0.0278,3.049,40,"herbivore-detritivore",2
"Feb_21","Willis","Willis_N1","T15",18.2,"Acanthuridae","Acanthurus","pyroferus",1,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2
"Feb_21","Willis","Willis_N1","T15",26.5,"Scaridae","Scarus","dimidiatus",1,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Scarus dimidiatus",0.0278,3.049,40,"herbivore-detritivore",2
"Feb_21","Willis","Willis_N1","T15",21.1,"Acanthuridae","Acanthurus","pyroferus",1,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2
"Feb_21","Willis","Willis_N1","T15",16.7,"Labridae","Anampses","twistii",1,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Anampses twistii",0.01,3.06,18,"invertivore-mobile",3.5
"Feb_21","Willis","Willis_N1","T15",16.9,"Chaetodontidae","Hemitaurichthys","polylepis",1,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Hemitaurichthys polylepis",0.02188,3.02,18,"planktivore",3.4
"Feb_21","Willis","Willis_N1","T15",6.4,"Pomacentridae","Chromis","amboinensis",8,NA,"Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74
"Feb_21","Wreck","Wreck_E1","T1",183.301,"Acanthuridae","Acanthurus","pyroferus",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2
"Feb_21","Wreck","Wreck_E1","T1",246.487,"Scaridae","Scarus","dimidiatus",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Scarus dimidiatus",0.0278,3.049,40,"herbivore-detritivore",2
"Feb_21","Wreck","Wreck_E1","T1",85.843,"Acanthuridae","Acanthurus","pyroferus",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2
"Feb_21","Wreck","Wreck_E1","T1",133.807,"Mullidae","Parupeneus","multifasciatus",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61
"Feb_21","Wreck","Wreck_E1","T1",109.655,"Acanthuridae","Acanthurus","nigrofuscus",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Acanthurus nigrofuscus",0.014309,3.096389,21,"herbivore-detritivore",2
"Feb_21","Wreck","Wreck_E1","T1",148.261,"Acanthuridae","Ctenochaetus","striatus",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2
"Feb_21","Wreck","Wreck_E1","T1",203.714,"Labridae","Gomphosus","varius",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Gomphosus varius",0.01838,2.70269,30,"invertivore-mobile",3.68
"Feb_21","Wreck","Wreck_E1","T1",264.938,"Labridae","Halichoeres","hortulanus",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Halichoeres hortulanus",0.0119,3.064,27,"invertivore-mobile",3.4
"Feb_21","Wreck","Wreck_E1","T1",293.135,"Acanthuridae","Acanthurus","pyroferus",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2
"Feb_21","Wreck","Wreck_E1","T1",118.413,"Labridae","Thalassoma","hardwicke",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Thalassoma hardwicke",0.008713,3.208829,20,"invertivore-mobile",3.5
"Feb_21","Wreck","Wreck_E1","T1",150.634,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38
"Feb_21","Wreck","Wreck_E1","T1",117.616,"Acanthuridae","Ctenochaetus","binotatus",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Ctenochaetus binotatus",0.050728,2.744453,22,"omnivore",2
"Feb_21","Wreck","Wreck_E1","T1",123.304,"Chaetodontidae","Chaetodon","ornatissimus",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Chaetodon ornatissimus",0.02291,3.01,20,"invertivore-sessile",3.34
"Feb_21","Wreck","Wreck_E1","T1",156.428,"Zanclidae","Zanclus","cornutus",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Zanclus cornutus",0.0147,3.36991,23,"invertivore-mobile",2.49
"Feb_21","Wreck","Wreck_E1","T1",92.298,"Chaetodontidae","Chaetodon","lunulatus",2,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Chaetodon lunulatus",0.031917,3.039268,14,"invertivore-sessile",3.34
"Feb_21","Wreck","Wreck_E1","T1",84.834,"Acanthuridae","Zebrasoma","scopas",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Zebrasoma scopas",0.034129,2.939876,40,"herbivore-detritivore",2
"Feb_21","Wreck","Wreck_E1","T1",129.357,"Caesionidae","Pterocaesio","tile",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Pterocaesio tile",0.013,3.268,30,"planktivore",3.33
"Feb_21","Wreck","Wreck_E1","T1",231.176,"Caesionidae","Pterocaesio","tile",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Pterocaesio tile",0.013,3.268,30,"planktivore",3.33
"Feb_21","Wreck","Wreck_E1","T1",321.376,"Caesionidae","Caesio","lunaris",45,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Caesio lunaris",0.0363,2.972,40,"planktivore",3.4
"Feb_21","Wreck","Wreck_E1","T1",118.657,"Caesionidae","Pterocaesio","tile",15,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Pterocaesio tile",0.013,3.268,30,"planktivore",3.33
"Feb_21","Wreck","Wreck_E1","T1",343.274,"Caesionidae","Caesio","lunaris",30,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Caesio lunaris",0.0363,2.972,40,"planktivore",3.4
"Feb_21","Wreck","Wreck_E1","T2",197.545,"Labridae","Gomphosus","varius",1,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Gomphosus varius",0.01838,2.70269,30,"invertivore-mobile",3.68
"Feb_21","Wreck","Wreck_E1","T2",132.176,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38
"Feb_21","Wreck","Wreck_E1","T2",126.446,"Acanthuridae","Ctenochaetus","striatus",1,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2
"Feb_21","Wreck","Wreck_E1","T2",132.096,"Acanthuridae","Ctenochaetus","striatus",1,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2
"Feb_21","Wreck","Wreck_E1","T2",107.541,"Acanthuridae","Ctenochaetus","striatus",1,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2
"Feb_21","Wreck","Wreck_E1","T2",133.905,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38
"Feb_21","Wreck","Wreck_E1","T2",244.206,"Scaridae","Scarus","dimidiatus",2,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Scarus dimidiatus",0.0278,3.049,40,"herbivore-detritivore",2
"Feb_21","Wreck","Wreck_E1","T2",244.111,"Scaridae","Scarus","oviceps",1,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Scarus oviceps",0.0144,3.14,35,"herbivore-detritivore",2
"Feb_21","Wreck","Wreck_E1","T2",114.488,"Acanthuridae","Ctenochaetus","striatus",2,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2
"Feb_21","Wreck","Wreck_E1","T2",115.906,"Acanthuridae","Acanthurus","pyroferus",1,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2
"Feb_21","Wreck","Wreck_E1","T2",137.317,"Mullidae","Parupeneus","multifasciatus",1,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61
"Feb_21","Wreck","Wreck_E1","T2",103.773,"Chaetodontidae","Chaetodon","lunulatus",1,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Chaetodon lunulatus",0.031917,3.039268,14,"invertivore-sessile",3.34
"Feb_21","Wreck","Wreck_E1","T2",128.043,"Pomacentridae","Acanthochromis","polyacanthus",5,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Acanthochromis polyacanthus",0.0429,3.045,14,"omnivore",2.69
"Feb_21","Wreck","Wreck_E1","T2",179.057,"Labridae","Thalassoma","lutescens",1,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Thalassoma lutescens",0.012764,3.053725,30,"invertivore-mobile",3.72
"Feb_21","Wreck","Wreck_E1","T2",125.014,"Acanthuridae","Ctenochaetus","striatus",2,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2
"Feb_21","Wreck","Wreck_E1","T2",147.796,"Acanthuridae","Acanthurus","pyroferus",1,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2
"Feb_21","Wreck","Wreck_E1","T2",54.07,"Pomacentridae","Dascyllus","reticulatus",18,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Dascyllus reticulatus",0.035245,2.943364,9,"omnivore",3.13
"Feb_21","Wreck","Wreck_E1","T2",229.049,"Balistidae","Balistoides","viridescens",1,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Balistoides viridescens",0.02442,3.01828,75,"invertivore-mobile",3.33
"Feb_21","Wreck","Wreck_E1","T2",245.301,"Scaridae","Scarus","oviceps",2,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Scarus oviceps",0.0144,3.14,35,"herbivore-detritivore",2
"Feb_21","Wreck","Wreck_E1","T2",202.542,"Acanthuridae","Acanthurus","pyroferus",1,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2
"Feb_21","Wreck","Wreck_E1","T2",96.465,"Chaetodontidae","Chaetodon","kleinii",1,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Chaetodon kleinii",0.0449,3.036,15,"omnivore",3.18
