"Survey","Reef","Site","Transect","Length_mm","Family","Genus","Species","Number","Comment","T_ID","Date","Lat","Long","Depth","Temperature","Habitat","Aspect","Benthic_Complexity","Species_name","Biomass Constant A","Biomass Constant B","Max Length (cm)","Trophic Group","Trophic Level","Length_cm","weight_g","Total_Biomass_g"
"Feb_21","Wreck","Wreck_E1","T3",105.420242424242,"Acanthuridae","Ctenochaetus","striatus",1,NA,"Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2,10.5420242424242,21.1026647456042,21.1026647456042
"Feb_21","Wreck","Wreck_E1","T3",124.851272727273,"Acanthuridae","Acanthurus","pyroferus",1,NA,"Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,12.4851272727273,40.3040131534644,40.3040131534644
"Feb_21","Wreck","Wreck_E1","T3",98.5943333333333,"Acanthuridae","Acanthurus","nigrofuscus",1,NA,"Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Acanthurus nigrofuscus",0.014309,3.096389,21,"herbivore-detritivore",2,9.85943333333333,17.0986390323205,17.0986390323205
"Feb_21","Wreck","Wreck_E1","T1",124.851272727273,"Acanthuridae","Acanthurus","pyroferus",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,12.4851272727273,40.3040131534644,40.3040131534644
"Feb_21","Wreck","Wreck_E1","T1",122.80595959596,"Acanthuridae","Acanthurus","thompsoni",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64,12.280595959596,30.6692969476802,30.6692969476802
"Feb_21","Wreck","Wreck_E1","T1",77.84325,"Scaridae","Scarus","dimidiatus",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Scarus dimidiatus",0.0278,3.049,40,"herbivore-detritivore",2,7.784325,14.5003171761998,14.5003171761998
"Feb_21","Wreck","Wreck_E1","T1",124.851272727273,"Acanthuridae","Acanthurus","pyroferus",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,12.4851272727273,40.3040131534644,40.3040131534644
"Feb_21","Wreck","Wreck_E1","T1",74.92904,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38,7.492904,9.58276474046476,9.58276474046476
"Feb_21","Wreck","Wreck_E1","T1",386.849416666667,"Lutjanidae","Macolor","niger",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Macolor niger",0.0217,2.97,75,"planktivore",4.01,38.6849416666667,1125.79499719814,1125.79499719814
"Feb_21","Wreck","Wreck_E1","T1",74.92904,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38,7.492904,9.58276474046476,9.58276474046476
"Feb_21","Wreck","Wreck_E1","T1",77.84325,"Scaridae","Scarus","dimidiatus",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Scarus dimidiatus",0.0278,3.049,40,"herbivore-detritivore",2,7.784325,14.5003171761998,14.5003171761998
"Feb_21","Wreck","Wreck_E1","T1",120.566666666667,"Acanthuridae","Ctenochaetus","binotatus",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Ctenochaetus binotatus",0.050728,2.744453,22,"omnivore",2,12.0566666666667,47.0570958749088,47.0570958749088
"Feb_21","Wreck","Wreck_E1","T1",74.92904,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38,7.492904,9.58276474046476,9.58276474046476
"Feb_21","Wreck","Wreck_E1","T1",100.160467741935,"Mullidae","Parupeneus","multifasciatus",3,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61,10.0160467741935,18.5615522381091,55.6846567143274
"Feb_21","Wreck","Wreck_E1","T1",100.160467741935,"Mullidae","Parupeneus","multifasciatus",3,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61,10.0160467741935,18.5615522381091,55.6846567143274
"Feb_21","Wreck","Wreck_E1","T1",192.854,"Caesionidae","Pterocaesio","tile",10,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Pterocaesio tile",0.013,3.268,30,"planktivore",3.33,19.2854,206.096484515664,2060.96484515664
"Feb_21","Wreck","Wreck_E1","T1",122.8747,"Caesionidae","Caesio","lunaris",25,NA,"Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Caesio lunaris",0.0363,2.972,40,"planktivore",3.4,12.28747,62.7753419933648,1569.38354983412
"Feb_21","Wreck","Wreck_E1","T2",10,"Microdesmidae","Ptereleotris","evides",2,NA,"Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Ptereleotris evides",0.00389,3.12,14,"planktivore",3.4,1,0.00389,0.00778
"Feb_21","Wreck","Wreck_E1","T3",199.6325,"Labridae","Cheilinus","fasciatus",1,NA,"Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Cheilinus fasciatus",0.01995,3,40,"invertivore-mobile",3.37,19.96325,158.721820633131,158.721820633131
"Feb_21","Wreck","Wreck_E1","T3",10,"Microdesmidae","Ptereleotris","evides",2,NA,"Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Ptereleotris evides",0.00389,3.12,14,"planktivore",3.4,1,0.00389,0.00778
"Feb_21","Bougainville","BVille_1","T3",58,"Pomacentridae","Chromis","iomelas",6,NA,"Feb_21_BVille_1_T3",2021-02-22,-15.48724,147.09035,66.3,27.5,"outer_reef","wall",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.8,2.8115157333389,16.8690944000334
"Feb_21","Bougainville","BVille_1","T4",48,"Pomacentridae","Chromis","iomelas",8,NA,"Feb_21_BVille_1_T4",2021-02-22,-15.48724,147.09035,67.8,27.5,"outer_reef","wall",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,4.8,1.56543652575108,12.5234922060086
"Feb_21","Bougainville","BVille_1","T5",7.5,"Serranidae","Pseudanthias","ventralis",2,NA,"Feb_21_BVille_1_T5",2021-02-22,-15.48724,147.09035,67.3,27.8,"outer_reef","steep_slope",5,"Pseudanthias ventralis",0.01259,3.01,7,"planktivore",3.3,0.75,0.00529614824422035,0.0105922964884407
"Feb_21","Bougainville","BVille_1","T5",43,"Pomacentridae","Chromis","retrofasciata",3,NA,"Feb_21_BVille_1_T5",2021-02-22,-15.48724,147.09035,67.3,27.8,"outer_reef","steep_slope",5,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,4.3,0.300897543722112,0.902692631166335
"Feb_21","Bougainville","BVille_1","T5",45,"Pomacentridae","Chromis","iomelas",3,NA,"Feb_21_BVille_1_T5",2021-02-22,-15.48724,147.09035,67.3,27.8,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,4.5,1.28205906358594,3.84617719075782
"Feb_21","Bougainville","BVille_1","T5",112,"Chaetodontidae","Chaetodon","pelewensis",2,NA,"Feb_21_BVille_1_T5",2021-02-22,-15.48724,147.09035,67.3,27.8,"outer_reef","steep_slope",5,"Chaetodon pelewensis",0.026346,3.094727,12.5,"invertivore-mobile",2.92,11.2,46.5326762661612,93.0653525323224
"Feb_21","Bougainville","BVille_1","T5",54,"Pomacentridae","Chromis","iomelas",3,NA,"Feb_21_BVille_1_T5",2021-02-22,-15.48724,147.09035,67.3,27.8,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.4,2.25378942588439,6.76136827765317
"Feb_21","Bougainville","BVille_1","T6",45,"Pomacentridae","Chromis","iomelas",4,NA,"Feb_21_BVille_1_T6",2021-02-22,-15.48724,147.09035,58.1,27.9,"outer_reef","steep_slope",4,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,4.5,1.28205906358594,5.12823625434377
"Feb_21","Bougainville","BVille_1","T6",112,"Pomacanthidae","Centropyge","heraldi",1,NA,"Feb_21_BVille_1_T6",2021-02-22,-15.48724,147.09035,58.1,27.9,"outer_reef","steep_slope",4,"Centropyge heraldi",0.0302,2.89,12,"herbivore-detritivore",2.83,11.2,32.5272260966136,32.5272260966136
"Feb_21","Bougainville","BVille_1","T6",47,"Pomacentridae","Chromis","iomelas",4,NA,"Feb_21_BVille_1_T6",2021-02-22,-15.48724,147.09035,58.1,27.9,"outer_reef","steep_slope",4,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,4.7,1.46670815702235,5.86683262808941
"Feb_21","Bougainville","BVille_1","T6",45,"Pomacentridae","Chromis","iomelas",5,NA,"Feb_21_BVille_1_T6",2021-02-22,-15.48724,147.09035,58.1,27.9,"outer_reef","steep_slope",4,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,4.5,1.28205906358594,6.41029531792971
"Feb_21","Bougainville","BVille_1","T7",43,"Pomacentridae","Chromis","retrofasciata",3,NA,"Feb_21_BVille_1_T7",2021-02-22,-15.48724,147.09035,57.8,28,"outer_reef","steep_slope",5,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,4.3,0.300897543722112,0.902692631166335
"Feb_21","Bougainville","BVille_1","T7",53,"Pomacentridae","Chromis","iomelas",6,NA,"Feb_21_BVille_1_T7",2021-02-22,-15.48724,147.09035,57.8,28,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.3,2.12713319504927,12.7627991702956
"Feb_21","Bougainville","BVille_1","T7",6.7,"Pomacentridae","Chromis","iomelas",8,NA,"Feb_21_BVille_1_T7",2021-02-22,-15.48724,147.09035,57.8,28,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,0.67,0.00353631061780979,0.0282904849424783
"Feb_21","Bougainville","BVille_1","T7",113,"Pomacanthidae","Centropyge","heraldi",1,NA,"Feb_21_BVille_1_T7",2021-02-22,-15.48724,147.09035,57.8,28,"outer_reef","steep_slope",5,"Centropyge heraldi",0.0302,2.89,12,"herbivore-detritivore",2.83,11.3,33.3736452028869,33.3736452028869
"Feb_21","Bougainville","BVille_1","T7",51,"Pomacentridae","Chromis","iomelas",7,NA,"Feb_21_BVille_1_T7",2021-02-22,-15.48724,147.09035,57.8,28,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.1,1.8884407363664,13.2190851545648
"Feb_21","Bougainville","BVille_1","T9",112,"Pomacanthidae","Genicanthus","melanospilos",1,NA,"Feb_21_BVille_1_T9",2021-02-22,-15.48724,147.09035,57.4,28,"outer_reef","steep_slope",5,"Genicanthus melanospilos",0.0302,2.89,18,"planktivore",3.4,11.2,32.5272260966136,32.5272260966136
"Feb_21","Bougainville","BVille_1","T9",43,"Pomacentridae","Chromis","retrofasciata",3,NA,"Feb_21_BVille_1_T9",2021-02-22,-15.48724,147.09035,57.4,28,"outer_reef","steep_slope",5,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,4.3,0.300897543722112,0.902692631166335
"Feb_21","Bougainville","BVille_1","T9",46,"Pomacentridae","Chromis","retrofasciata",4,NA,"Feb_21_BVille_1_T9",2021-02-22,-15.48724,147.09035,57.4,28,"outer_reef","steep_slope",5,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,4.6,0.362775611192185,1.45110244476874
"Feb_21","Bougainville","BVille_1","T9",53,"Pomacentridae","Chromis","iomelas",7,NA,"Feb_21_BVille_1_T9",2021-02-22,-15.48724,147.09035,57.4,28,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.3,2.12713319504927,14.8899323653449
"Feb_21","Bougainville","BVille_1","T10",47,"Pomacentridae","Chromis","iomelas",6,NA,"Feb_21_BVille_1_T10",2021-02-22,-15.48724,147.09035,54.7,28,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,4.7,1.46670815702235,8.80024894213412
"Feb_21","Bougainville","BVille_1","T10",51,"Pomacentridae","Chromis","iomelas",5,NA,"Feb_21_BVille_1_T10",2021-02-22,-15.48724,147.09035,54.7,28,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.1,1.8884407363664,9.44220368183198
"Feb_21","Bougainville","BVille_1","T11",47,"Pomacentridae","Chromis","iomelas",8,NA,"Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,4.7,1.46670815702235,11.7336652561788
"Feb_21","Bougainville","BVille_1","T11",39,"Pomacentridae","Chromis","retrofasciata",4,NA,"Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,3.9,0.22952646629497,0.91810586517988
"Feb_21","Bougainville","BVille_1","T11",47,"Pomacentridae","Chromis","iomelas",5,NA,"Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,4.7,1.46670815702235,7.33354078511177
"Feb_21","Bougainville","BVille_1","T11",56,"Pomacentridae","Chromis","iomelas",8,NA,"Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.6,2.52222888792003,20.1778311033602
"Feb_21","Bougainville","BVille_1","T11",61,"Pomacentridae","Chromis","iomelas",12,NA,"Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,6.1,3.2863206869449,39.4358482433387
"Feb_21","Bougainville","BVille_1","T12",49,"Pomacentridae","Chromis","iomelas",4,NA,"Feb_21_BVille_1_T12",2021-02-22,-15.48724,147.09035,45.5,28.1,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,4.9,1.66856773513327,6.67427094053308
"Feb_21","Bougainville","BVille_1","T12",53,"Pomacentridae","Chromis","iomelas",7,NA,"Feb_21_BVille_1_T12",2021-02-22,-15.48724,147.09035,45.5,28.1,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.3,2.12713319504927,14.8899323653449
"Feb_21","Bougainville","BVille_1","T12",43,"Pomacentridae","Chromis","retrofasciata",4,NA,"Feb_21_BVille_1_T12",2021-02-22,-15.48724,147.09035,45.5,28.1,"outer_reef","steep_slope",5,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,4.3,0.300897543722112,1.20359017488845
"Feb_21","Bougainville","BVille_1","T12",51,"Pomacentridae","Chromis","iomelas",22,NA,"Feb_21_BVille_1_T12",2021-02-22,-15.48724,147.09035,45.5,28.1,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.1,1.8884407363664,41.5456962000607
"Feb_21","Bougainville","BVille_1","T12",47,"Pomacentridae","Chromis","iomelas",8,NA,"Feb_21_BVille_1_T12",2021-02-22,-15.48724,147.09035,45.5,28.1,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,4.7,1.46670815702235,11.7336652561788
"Feb_21","Bougainville","BVille_1","T13",57,"Pomacentridae","Chromis","iomelas",6,NA,"Feb_21_BVille_1_T13",2021-02-22,-15.48724,147.09035,45,28.1,"outer_reef","wall",4,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.7,2.6642154477336,15.9852926864016
"Feb_21","Bougainville","BVille_1","T13",45,"Pomacentridae","Chromis","iomelas",6,NA,"Feb_21_BVille_1_T13",2021-02-22,-15.48724,147.09035,45,28.1,"outer_reef","wall",4,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,4.5,1.28205906358594,7.69235438151565
"Feb_21","Bougainville","BVille_1","T13",38,"Pomacentridae","Chromis","retrofasciata",3,NA,"Feb_21_BVille_1_T13",2021-02-22,-15.48724,147.09035,45,28.1,"outer_reef","wall",4,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,3.8,0.213575055863617,0.640725167590851
"Feb_21","Bougainville","BVille_1","T13",48,"Pomacentridae","Chromis","iomelas",6,NA,"Feb_21_BVille_1_T13",2021-02-22,-15.48724,147.09035,45,28.1,"outer_reef","wall",4,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,4.8,1.56543652575108,9.39261915450647
"Feb_21","Bougainville","BVille_1","T13",41,"Pomacentridae","Chromis","retrofasciata",7,NA,"Feb_21_BVille_1_T13",2021-02-22,-15.48724,147.09035,45,28.1,"outer_reef","wall",4,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,4.1,0.263669715080241,1.84568800556169
"Feb_21","Bougainville","BVille_1","T13",56,"Pomacentridae","Chromis","iomelas",12,NA,"Feb_21_BVille_1_T13",2021-02-22,-15.48724,147.09035,45,28.1,"outer_reef","wall",4,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.6,2.52222888792003,30.2667466550403
"Feb_21","Bougainville","BVille_1","T13",56,"Pomacentridae","Chrysiptera","starcki",3,NA,"Feb_21_BVille_1_T13",2021-02-22,-15.48724,147.09035,45,28.1,"outer_reef","wall",4,"Chrysiptera starcki",0.01479,2.98,7,"planktivore",2.76,5.6,2.50939191539271,7.52817574617814
"Feb_21","Bougainville","BVille_1","T14",53,"Pomacentridae","Chromis","iomelas",8,NA,"Feb_21_BVille_1_T14",2021-02-22,-15.48724,147.09035,43.7,28.3,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.3,2.12713319504927,17.0170655603942
"Feb_21","Bougainville","BVille_1","T14",43,"Pomacentridae","Chromis","retrofasciata",6,NA,"Feb_21_BVille_1_T14",2021-02-22,-15.48724,147.09035,43.7,28.3,"outer_reef","steep_slope",5,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,4.3,0.300897543722112,1.80538526233267
"Feb_21","Bougainville","BVille_1","T14",49,"Pomacentridae","Chromis","retrofasciata",8,NA,"Feb_21_BVille_1_T14",2021-02-22,-15.48724,147.09035,43.7,28.3,"outer_reef","steep_slope",5,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,4.9,0.432239393483739,3.45791514786991
"Feb_21","Bougainville","BVille_1","T14",54,"Pomacentridae","Chromis","iomelas",7,NA,"Feb_21_BVille_1_T14",2021-02-22,-15.48724,147.09035,43.7,28.3,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.4,2.25378942588439,15.7765259811907
"Feb_21","Bougainville","BVille_1","T14",52,"Pomacentridae","Chromis","iomelas",1,NA,"Feb_21_BVille_1_T14",2021-02-22,-15.48724,147.09035,43.7,28.3,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.2,2.00538403852047,2.00538403852047
"Feb_21","Bougainville","BVille_1","T15",54,"Pomacentridae","Chromis","iomelas",6,NA,"Feb_21_BVille_1_T15",2021-02-22,-15.48724,147.09035,38.6,28.6,"outer_reef","wall",4,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.4,2.25378942588439,13.5227365553063
"Feb_21","Bougainville","BVille_1","T15",48,"Pomacentridae","Chromis","iomelas",8,NA,"Feb_21_BVille_1_T15",2021-02-22,-15.48724,147.09035,38.6,28.6,"outer_reef","wall",4,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,4.8,1.56543652575108,12.5234922060086
"Feb_21","Bougainville","BVille_1","T15",42,"Pomacentridae","Chromis","iomelas",5,NA,"Feb_21_BVille_1_T15",2021-02-22,-15.48724,147.09035,38.6,28.6,"outer_reef","wall",4,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,4.2,1.03560659810752,5.1780329905376
"Feb_21","Bougainville","BVille_1","T15",51,"Pomacentridae","Chromis","retrofasciata",4,NA,"Feb_21_BVille_1_T15",2021-02-22,-15.48724,147.09035,38.6,28.6,"outer_reef","wall",4,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,5.1,0.482950603977664,1.93180241591065
"Feb_21","Bougainville","BVille_1","T16",123,"Chaetodontidae","Chaetodon","pelewensis",1,NA,"Feb_21_BVille_1_T16",2021-02-22,-15.48724,147.09035,36.4,28.9,"outer_reef","wall",5,"Chaetodon pelewensis",0.026346,3.094727,12.5,"invertivore-mobile",2.92,12.3,62.1832566792936,62.1832566792936
"Feb_21","Bougainville","BVille_1","T16",53,"Pomacentridae","Chromis","iomelas",4,NA,"Feb_21_BVille_1_T16",2021-02-22,-15.48724,147.09035,36.4,28.9,"outer_reef","wall",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.3,2.12713319504927,8.50853278019708
"Feb_21","Bougainville","BVille_1","T16",41,"Pomacentridae","Chromis","retrofasciata",4,NA,"Feb_21_BVille_1_T16",2021-02-22,-15.48724,147.09035,36.4,28.9,"outer_reef","wall",5,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,4.1,0.263669715080241,1.05467886032096
"Feb_21","Bougainville","BVille_1","T16",47,"Pomacentridae","Chromis","retrofasciata",8,NA,"Feb_21_BVille_1_T16",2021-02-22,-15.48724,147.09035,36.4,28.9,"outer_reef","wall",5,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,4.7,0.38506848409025,3.080547872722
"Feb_21","Bougainville","BVille_1","T16",57,"Pomacentridae","Chromis","iomelas",6,NA,"Feb_21_BVille_1_T16",2021-02-22,-15.48724,147.09035,36.4,28.9,"outer_reef","wall",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.7,2.6642154477336,15.9852926864016
"Feb_21","Bougainville","BVille_1","T16",43,"Pomacentridae","Chromis","retrofasciata",4,NA,"Feb_21_BVille_1_T16",2021-02-22,-15.48724,147.09035,36.4,28.9,"outer_reef","wall",5,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,4.3,0.300897543722112,1.20359017488845
"Feb_21","Bougainville","BVille_1","T17",46,"Pomacentridae","Chromis","retrofasciata",3,NA,"Feb_21_BVille_1_T17",2021-02-22,-15.48724,147.09035,35.1,28.9,"outer_reef","wall",5,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,4.6,0.362775611192185,1.08832683357655
"Feb_21","Bougainville","BVille_1","T17",45,"Pomacentridae","Chromis","retrofasciata",8,NA,"Feb_21_BVille_1_T17",2021-02-22,-15.48724,147.09035,35.1,28.9,"outer_reef","wall",5,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,4.5,0.341325642115893,2.73060513692714
"Feb_21","Bougainville","BVille_1","T17",52,"Pomacentridae","Chromis","iomelas",6,NA,"Feb_21_BVille_1_T17",2021-02-22,-15.48724,147.09035,35.1,28.9,"outer_reef","wall",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.2,2.00538403852047,12.0323042311228
"Feb_21","Bougainville","BVille_1","T17",57,"Pomacentridae","Chromis","iomelas",6,NA,"Feb_21_BVille_1_T17",2021-02-22,-15.48724,147.09035,35.1,28.9,"outer_reef","wall",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.7,2.6642154477336,15.9852926864016
"Feb_21","Bougainville","BVille_1","T17",46,"Pomacentridae","Chromis","retrofasciata",6,NA,"Feb_21_BVille_1_T17",2021-02-22,-15.48724,147.09035,35.1,28.9,"outer_reef","wall",5,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,4.6,0.362775611192185,2.17665366715311
"Feb_21","Bougainville","BVille_1","T17",46,"Pomacentridae","Chromis","iomelas",12,NA,"Feb_21_BVille_1_T17",2021-02-22,-15.48724,147.09035,35.1,28.9,"outer_reef","wall",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,4.6,1.37228235924591,16.467388310951
"Feb_21","Bougainville","BVille_1","T17",43,"Pomacentridae","Chromis","retrofasciata",10,NA,"Feb_21_BVille_1_T17",2021-02-22,-15.48724,147.09035,35.1,28.9,"outer_reef","wall",5,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,4.3,0.300897543722112,3.00897543722112
"Feb_21","Bougainville","BVille_1","T17",42,"Pomacentridae","Chromis","iomelas",12,NA,"Feb_21_BVille_1_T17",2021-02-22,-15.48724,147.09035,35.1,28.9,"outer_reef","wall",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,4.2,1.03560659810752,12.4272791772902
"Feb_21","Bougainville","BVille_1","T18",46,"Pomacentridae","Chromis","iomelas",6,NA,"Feb_21_BVille_1_T18",2021-02-22,-15.48724,147.09035,28.5,29.1,"outer_reef","wall",4,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,4.6,1.37228235924591,8.23369415547548
"Feb_21","Bougainville","BVille_1","T18",53,"Pomacentridae","Chromis","iomelas",12,NA,"Feb_21_BVille_1_T18",2021-02-22,-15.48724,147.09035,28.5,29.1,"outer_reef","wall",4,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.3,2.12713319504927,25.5255983405912
"Feb_21","Bougainville","BVille_1","T19",47,"Pomacentridae","Chromis","iomelas",6,NA,"Feb_21_BVille_1_T19",2021-02-22,-15.48724,147.09035,22.3,29.2,"outer_reef","wall",3,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,4.7,1.46670815702235,8.80024894213412
"Feb_21","Bougainville","BVille_1","T19",54,"Pomacentridae","Chromis","iomelas",4,NA,"Feb_21_BVille_1_T19",2021-02-22,-15.48724,147.09035,22.3,29.2,"outer_reef","wall",3,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.4,2.25378942588439,9.01515770353756
