"Survey","Reef","Site","Transect","T_ID","Date","Lat","Long","Depth","Temperature","Habitat","Aspect","Benthic_Complexity","Trophic Group","Total_Biomass_g"
"Feb_21","Saumarez","Saumarez_S1","T1","Feb_21_Saumarez_S1_T1",2021-02-06,-21.912222,153.609167,29.6,27.9,"lagoon","flat",1,"invertivore-mobile",6638.29581398388
"Feb_21","Saumarez","Saumarez_S1","T2","Feb_21_Saumarez_S1_T2",2021-02-06,-21.912222,153.609167,29.6,27.8,"lagoon","flat",1,"herbivore-detritivore",2321.29535348378
"Feb_21","Saumarez","Saumarez_S1","T2","Feb_21_Saumarez_S1_T2",2021-02-06,-21.912222,153.609167,29.6,27.8,"lagoon","flat",1,"invertivore-mobile",752.899887653189
"Feb_21","Saumarez","Saumarez_S1","T2","Feb_21_Saumarez_S1_T2",2021-02-06,-21.912222,153.609167,29.6,27.8,"lagoon","flat",1,"invertivore-sessile",39.8392986437507
"Feb_21","Saumarez","Saumarez_S1","T2","Feb_21_Saumarez_S1_T2",2021-02-06,-21.912222,153.609167,29.6,27.8,"lagoon","flat",1,"omnivore",36.0656336954407
"Feb_21","Saumarez","Saumarez_S1","T2","Feb_21_Saumarez_S1_T2",2021-02-06,-21.912222,153.609167,29.6,27.8,"lagoon","flat",1,"planktivore",64.3889923532675
"Feb_21","Saumarez","Saumarez_S1","T3","Feb_21_Saumarez_S1_T3",2021-02-06,-21.912222,153.609167,29.8,27.8,"lagoon","flat",1,"invertivore-mobile",328.644410108538
"Feb_21","Saumarez","Saumarez_S1","T3","Feb_21_Saumarez_S1_T3",2021-02-06,-21.912222,153.609167,29.8,27.8,"lagoon","flat",1,"omnivore",2.17722259454259
"Feb_21","Saumarez","Saumarez_S1","T3","Feb_21_Saumarez_S1_T3",2021-02-06,-21.912222,153.609167,29.8,27.8,"lagoon","flat",1,"planktivore",25.7555969413071
"Feb_21","Saumarez","Saumarez_S1","T4","Feb_21_Saumarez_S1_T4",2021-02-06,-21.912222,153.609167,29.6,27.8,"lagoon","flat",0,"herbivore-detritivore",1161.06420659418
"Feb_21","Saumarez","Saumarez_S1","T4","Feb_21_Saumarez_S1_T4",2021-02-06,-21.912222,153.609167,29.6,27.8,"lagoon","flat",0,"invertivore-mobile",4296.88875593433
"Feb_21","Saumarez","Saumarez_S1","T4","Feb_21_Saumarez_S1_T4",2021-02-06,-21.912222,153.609167,29.6,27.8,"lagoon","flat",0,"omnivore",1.83036515396465
"Feb_21","Saumarez","Saumarez_S1","T4","Feb_21_Saumarez_S1_T4",2021-02-06,-21.912222,153.609167,29.6,27.8,"lagoon","flat",0,"piscivore",4110.09583625643
"Feb_21","Saumarez","Saumarez_S1","T5","Feb_21_Saumarez_S1_T5",2021-02-06,-21.912222,153.609167,29.5,27.8,"lagoon","flat",1,"herbivore-detritivore",11614.4110677237
"Feb_21","Saumarez","Saumarez_S1","T5","Feb_21_Saumarez_S1_T5",2021-02-06,-21.912222,153.609167,29.5,27.8,"lagoon","flat",1,"herbivore-macroalgae",6782.55412498553
"Feb_21","Saumarez","Saumarez_S1","T5","Feb_21_Saumarez_S1_T5",2021-02-06,-21.912222,153.609167,29.5,27.8,"lagoon","flat",1,"invertivore-mobile",1531.0218269952
"Feb_21","Saumarez","Saumarez_S1","T5","Feb_21_Saumarez_S1_T5",2021-02-06,-21.912222,153.609167,29.5,27.8,"lagoon","flat",1,"invertivore-sessile",1018.7085023359
"Feb_21","Saumarez","Saumarez_S1","T5","Feb_21_Saumarez_S1_T5",2021-02-06,-21.912222,153.609167,29.5,27.8,"lagoon","flat",1,"piscivore",822.019167251286
"Feb_21","Saumarez","Saumarez_S1","T5","Feb_21_Saumarez_S1_T5",2021-02-06,-21.912222,153.609167,29.5,27.8,"lagoon","flat",1,"planktivore",3800.9444053739
"Feb_21","Saumarez","Saumarez_S1","T6","Feb_21_Saumarez_S1_T6",2021-02-06,-21.912222,153.609167,29.9,27.8,"lagoon","flat",1,"herbivore-detritivore",5360.49741587249
"Feb_21","Saumarez","Saumarez_S1","T6","Feb_21_Saumarez_S1_T6",2021-02-06,-21.912222,153.609167,29.9,27.8,"lagoon","flat",1,"invertivore-mobile",1835.31161575527
"Feb_21","Willis","Willis_N1","T1","Feb_21_Willis_N1_T1",2021-02-14,-16.92334,149.96951,35.2,28,"outer_reef","gentle_slope",3,"herbivore-detritivore",386.358730290339
"Feb_21","Willis","Willis_N1","T1","Feb_21_Willis_N1_T1",2021-02-14,-16.92334,149.96951,35.2,28,"outer_reef","gentle_slope",3,"invertivore-mobile",6679.53775455779
"Feb_21","Willis","Willis_N1","T1","Feb_21_Willis_N1_T1",2021-02-14,-16.92334,149.96951,35.2,28,"outer_reef","gentle_slope",3,"omnivore",106.42299781657
"Feb_21","Willis","Willis_N1","T1","Feb_21_Willis_N1_T1",2021-02-14,-16.92334,149.96951,35.2,28,"outer_reef","gentle_slope",3,"piscivore",1091800.68569777
"Feb_21","Willis","Willis_N1","T1","Feb_21_Willis_N1_T1",2021-02-14,-16.92334,149.96951,35.2,28,"outer_reef","gentle_slope",3,"planktivore",833.102980291862
"Feb_21","Willis","Willis_N1","T10","Feb_21_Willis_N1_T10",2021-02-14,-16.92334,149.96951,50.4,27.2,"outer_reef","steep_slope",3,"herbivore-detritivore",307.01476964398
"Feb_21","Willis","Willis_N1","T10","Feb_21_Willis_N1_T10",2021-02-14,-16.92334,149.96951,50.4,27.2,"outer_reef","steep_slope",3,"invertivore-mobile",1603.30325310122
"Feb_21","Willis","Willis_N1","T10","Feb_21_Willis_N1_T10",2021-02-14,-16.92334,149.96951,50.4,27.2,"outer_reef","steep_slope",3,"invertivore-sessile",79.1770853984194
"Feb_21","Willis","Willis_N1","T10","Feb_21_Willis_N1_T10",2021-02-14,-16.92334,149.96951,50.4,27.2,"outer_reef","steep_slope",3,"omnivore",1745.39637798018
"Feb_21","Willis","Willis_N1","T10","Feb_21_Willis_N1_T10",2021-02-14,-16.92334,149.96951,50.4,27.2,"outer_reef","steep_slope",3,"planktivore",907.921015764096
"Feb_21","Willis","Willis_N1","T11","Feb_21_Willis_N1_T11",2021-02-14,-16.92334,149.96951,50.1,27.2,"outer_reef","steep_slope",3,"herbivore-detritivore",489.18316178888
"Feb_21","Willis","Willis_N1","T11","Feb_21_Willis_N1_T11",2021-02-14,-16.92334,149.96951,50.1,27.2,"outer_reef","steep_slope",3,"invertivore-mobile",37.6843064843146
"Feb_21","Willis","Willis_N1","T11","Feb_21_Willis_N1_T11",2021-02-14,-16.92334,149.96951,50.1,27.2,"outer_reef","steep_slope",3,"invertivore-sessile",1717.40773637229
"Feb_21","Willis","Willis_N1","T11","Feb_21_Willis_N1_T11",2021-02-14,-16.92334,149.96951,50.1,27.2,"outer_reef","steep_slope",3,"omnivore",130.831623501251
"Feb_21","Willis","Willis_N1","T11","Feb_21_Willis_N1_T11",2021-02-14,-16.92334,149.96951,50.1,27.2,"outer_reef","steep_slope",3,"piscivore",122717.085387618
"Feb_21","Willis","Willis_N1","T11","Feb_21_Willis_N1_T11",2021-02-14,-16.92334,149.96951,50.1,27.2,"outer_reef","steep_slope",3,"planktivore",407.557068556897
"Feb_21","Willis","Willis_N1","T12","Feb_21_Willis_N1_T12",2021-02-14,-16.92334,149.96951,40,27.3,"outer_reef","steep_slope",3,"herbivore-detritivore",157.982686029179
"Feb_21","Willis","Willis_N1","T12","Feb_21_Willis_N1_T12",2021-02-14,-16.92334,149.96951,40,27.3,"outer_reef","steep_slope",3,"invertivore-mobile",0.0717819561664573
"Feb_21","Willis","Willis_N1","T12","Feb_21_Willis_N1_T12",2021-02-14,-16.92334,149.96951,40,27.3,"outer_reef","steep_slope",3,"invertivore-sessile",103.856146729248
"Feb_21","Willis","Willis_N1","T12","Feb_21_Willis_N1_T12",2021-02-14,-16.92334,149.96951,40,27.3,"outer_reef","steep_slope",3,"omnivore",0.0690953145124373
"Feb_21","Willis","Willis_N1","T12","Feb_21_Willis_N1_T12",2021-02-14,-16.92334,149.96951,40,27.3,"outer_reef","steep_slope",3,"piscivore",21443.7356694911
"Feb_21","Willis","Willis_N1","T12","Feb_21_Willis_N1_T12",2021-02-14,-16.92334,149.96951,40,27.3,"outer_reef","steep_slope",3,"planktivore",87.6540501356969
"Feb_21","Willis","Willis_N1","T13","Feb_21_Willis_N1_T13",2021-02-14,-16.92334,149.96951,43,27.4,"outer_reef","steep_slope",3,"herbivore-detritivore",0.159042624081899
"Feb_21","Willis","Willis_N1","T13","Feb_21_Willis_N1_T13",2021-02-14,-16.92334,149.96951,43,27.4,"outer_reef","steep_slope",3,"invertivore-mobile",12776.9158290989
"Feb_21","Willis","Willis_N1","T13","Feb_21_Willis_N1_T13",2021-02-14,-16.92334,149.96951,43,27.4,"outer_reef","steep_slope",3,"omnivore",146.010987913482
"Feb_21","Willis","Willis_N1","T13","Feb_21_Willis_N1_T13",2021-02-14,-16.92334,149.96951,43,27.4,"outer_reef","steep_slope",3,"piscivore",0.838015317866874
"Feb_21","Willis","Willis_N1","T13","Feb_21_Willis_N1_T13",2021-02-14,-16.92334,149.96951,43,27.4,"outer_reef","steep_slope",3,"planktivore",4753.80850692088
"Feb_21","Willis","Willis_N1","T14","Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"herbivore-detritivore",24.1265771773985
"Feb_21","Willis","Willis_N1","T14","Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"invertivore-mobile",0.295673478027873
"Feb_21","Willis","Willis_N1","T14","Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"invertivore-sessile",0.273046864144934
"Feb_21","Willis","Willis_N1","T14","Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"omnivore",135.365044563242
"Feb_21","Willis","Willis_N1","T14","Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"piscivore",0.108560143906901
"Feb_21","Willis","Willis_N1","T14","Feb_21_Willis_N1_T14",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"planktivore",559.052272423798
"Feb_21","Willis","Willis_N1","T15","Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"herbivore-detritivore",537.694267741483
"Feb_21","Willis","Willis_N1","T15","Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"invertivore-mobile",1077.49768756583
"Feb_21","Willis","Willis_N1","T15","Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"invertivore-sessile",0.0742127550267314
"Feb_21","Willis","Willis_N1","T15","Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"omnivore",103.626464837668
"Feb_21","Willis","Willis_N1","T15","Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"piscivore",0.115478770048968
"Feb_21","Willis","Willis_N1","T15","Feb_21_Willis_N1_T15",2021-02-14,-16.92334,149.96951,42,27.8,"outer_reef","steep_slope",3,"planktivore",530.947644692147
"Feb_21","Willis","Willis_N1","T2","Feb_21_Willis_N1_T2",2021-02-14,-16.92334,149.96951,42.3,27.6,"outer_reef","gentle_slope",4,"herbivore-detritivore",142.50704738694
"Feb_21","Willis","Willis_N1","T2","Feb_21_Willis_N1_T2",2021-02-14,-16.92334,149.96951,42.3,27.6,"outer_reef","gentle_slope",4,"invertivore-mobile",734.234908535095
"Feb_21","Willis","Willis_N1","T2","Feb_21_Willis_N1_T2",2021-02-14,-16.92334,149.96951,42.3,27.6,"outer_reef","gentle_slope",4,"invertivore-sessile",29.4175865120699
"Feb_21","Willis","Willis_N1","T2","Feb_21_Willis_N1_T2",2021-02-14,-16.92334,149.96951,42.3,27.6,"outer_reef","gentle_slope",4,"omnivore",87.0385784568726
"Feb_21","Willis","Willis_N1","T2","Feb_21_Willis_N1_T2",2021-02-14,-16.92334,149.96951,42.3,27.6,"outer_reef","gentle_slope",4,"piscivore",2590.80253803594
"Feb_21","Willis","Willis_N1","T2","Feb_21_Willis_N1_T2",2021-02-14,-16.92334,149.96951,42.3,27.6,"outer_reef","gentle_slope",4,"planktivore",392.124355885882
"Feb_21","Willis","Willis_N1","T3","Feb_21_Willis_N1_T3",2021-02-14,-16.92334,149.96951,44.4,27.7,"outer_reef","gentle_slope",4,"herbivore-detritivore",0.110192971986661
"Feb_21","Willis","Willis_N1","T3","Feb_21_Willis_N1_T3",2021-02-14,-16.92334,149.96951,44.4,27.7,"outer_reef","gentle_slope",4,"invertivore-mobile",756.121421219544
"Feb_21","Willis","Willis_N1","T3","Feb_21_Willis_N1_T3",2021-02-14,-16.92334,149.96951,44.4,27.7,"outer_reef","gentle_slope",4,"invertivore-sessile",97.0894271602171
"Feb_21","Willis","Willis_N1","T3","Feb_21_Willis_N1_T3",2021-02-14,-16.92334,149.96951,44.4,27.7,"outer_reef","gentle_slope",4,"omnivore",46.8188158136401
"Feb_21","Willis","Willis_N1","T3","Feb_21_Willis_N1_T3",2021-02-14,-16.92334,149.96951,44.4,27.7,"outer_reef","gentle_slope",4,"planktivore",21.1705092346615
"Feb_21","Willis","Willis_N1","T4","Feb_21_Willis_N1_T4",2021-02-14,-16.92334,149.96951,51.5,27.7,"outer_reef","steep_slope",3,"herbivore-detritivore",86.6713753119225
"Feb_21","Willis","Willis_N1","T4","Feb_21_Willis_N1_T4",2021-02-14,-16.92334,149.96951,51.5,27.7,"outer_reef","steep_slope",3,"invertivore-mobile",136.708388792573
"Feb_21","Willis","Willis_N1","T4","Feb_21_Willis_N1_T4",2021-02-14,-16.92334,149.96951,51.5,27.7,"outer_reef","steep_slope",3,"invertivore-sessile",0.128923838302644
"Feb_21","Willis","Willis_N1","T4","Feb_21_Willis_N1_T4",2021-02-14,-16.92334,149.96951,51.5,27.7,"outer_reef","steep_slope",3,"omnivore",282.136823808674
"Feb_21","Willis","Willis_N1","T4","Feb_21_Willis_N1_T4",2021-02-14,-16.92334,149.96951,51.5,27.7,"outer_reef","steep_slope",3,"piscivore",99747.8093371643
"Feb_21","Willis","Willis_N1","T4","Feb_21_Willis_N1_T4",2021-02-14,-16.92334,149.96951,51.5,27.7,"outer_reef","steep_slope",3,"planktivore",0.00830100833827459
"Feb_21","Willis","Willis_N1","T5","Feb_21_Willis_N1_T5",2021-02-14,-16.92334,149.96951,52.3,27.2,"outer_reef","steep_slope",3,"herbivore-detritivore",0.290970611054932
"Feb_21","Willis","Willis_N1","T5","Feb_21_Willis_N1_T5",2021-02-14,-16.92334,149.96951,52.3,27.2,"outer_reef","steep_slope",3,"invertivore-mobile",49.2971448914829
"Feb_21","Willis","Willis_N1","T5","Feb_21_Willis_N1_T5",2021-02-14,-16.92334,149.96951,52.3,27.2,"outer_reef","steep_slope",3,"omnivore",0.103892034310656
"Feb_21","Willis","Willis_N1","T5","Feb_21_Willis_N1_T5",2021-02-14,-16.92334,149.96951,52.3,27.2,"outer_reef","steep_slope",3,"piscivore",227181.709995134
"Feb_21","Willis","Willis_N1","T5","Feb_21_Willis_N1_T5",2021-02-14,-16.92334,149.96951,52.3,27.2,"outer_reef","steep_slope",3,"planktivore",2265.02296090653
"Feb_21","Willis","Willis_N1","T6","Feb_21_Willis_N1_T6",2021-02-14,-16.92334,149.96951,52.3,27.2,"outer_reef","steep_slope",3,"herbivore-detritivore",369.971801870887
"Feb_21","Willis","Willis_N1","T6","Feb_21_Willis_N1_T6",2021-02-14,-16.92334,149.96951,52.3,27.2,"outer_reef","steep_slope",3,"invertivore-mobile",390.013907898846
"Feb_21","Willis","Willis_N1","T6","Feb_21_Willis_N1_T6",2021-02-14,-16.92334,149.96951,52.3,27.2,"outer_reef","steep_slope",3,"omnivore",25.0816940939797
"Feb_21","Willis","Willis_N1","T6","Feb_21_Willis_N1_T6",2021-02-14,-16.92334,149.96951,52.3,27.2,"outer_reef","steep_slope",3,"piscivore",1653.90059025434
"Feb_21","Willis","Willis_N1","T6","Feb_21_Willis_N1_T6",2021-02-14,-16.92334,149.96951,52.3,27.2,"outer_reef","steep_slope",3,"planktivore",1780.73671829108
"Feb_21","Willis","Willis_N1","T7","Feb_21_Willis_N1_T7",2021-02-14,-16.92334,149.96951,60.1,26.9,"outer_reef","steep_slope",1,"invertivore-mobile",0.642504353026224
"Feb_21","Willis","Willis_N1","T7","Feb_21_Willis_N1_T7",2021-02-14,-16.92334,149.96951,60.1,26.9,"outer_reef","steep_slope",1,"piscivore",312171.425351076
"Feb_21","Willis","Willis_N1","T7","Feb_21_Willis_N1_T7",2021-02-14,-16.92334,149.96951,60.1,26.9,"outer_reef","steep_slope",1,"planktivore",14.2692201708089
"Feb_21","Willis","Willis_N1","T8","Feb_21_Willis_N1_T8",2021-02-14,-16.92334,149.96951,44.8,27.1,"outer_reef","steep_slope",2,"herbivore-detritivore",12.5223552892887
"Feb_21","Willis","Willis_N1","T8","Feb_21_Willis_N1_T8",2021-02-14,-16.92334,149.96951,44.8,27.1,"outer_reef","steep_slope",2,"invertivore-mobile",233.230637154322
"Feb_21","Willis","Willis_N1","T8","Feb_21_Willis_N1_T8",2021-02-14,-16.92334,149.96951,44.8,27.1,"outer_reef","steep_slope",2,"omnivore",868.661435962586
"Feb_21","Willis","Willis_N1","T8","Feb_21_Willis_N1_T8",2021-02-14,-16.92334,149.96951,44.8,27.1,"outer_reef","steep_slope",2,"planktivore",298.076086099652
"Feb_21","Willis","Willis_N1","T9","Feb_21_Willis_N1_T9",2021-02-14,-16.92334,149.96951,44.1,27.2,"outer_reef","steep_slope",2,"herbivore-detritivore",400.726429114401
"Feb_21","Willis","Willis_N1","T9","Feb_21_Willis_N1_T9",2021-02-14,-16.92334,149.96951,44.1,27.2,"outer_reef","steep_slope",2,"invertivore-mobile",922.97045823681
"Feb_21","Willis","Willis_N1","T9","Feb_21_Willis_N1_T9",2021-02-14,-16.92334,149.96951,44.1,27.2,"outer_reef","steep_slope",2,"omnivore",2.66579518683635
"Feb_21","Willis","Willis_N1","T9","Feb_21_Willis_N1_T9",2021-02-14,-16.92334,149.96951,44.1,27.2,"outer_reef","steep_slope",2,"planktivore",70843.2665453858
"Feb_21","Wreck","Wreck_E1","T1","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"herbivore-detritivore",264.739978376706
"Feb_21","Wreck","Wreck_E1","T1","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"invertivore-mobile",497.542620110022
"Feb_21","Wreck","Wreck_E1","T1","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"invertivore-sessile",68.5966351733765
"Feb_21","Wreck","Wreck_E1","T1","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"omnivore",115.216856495422
"Feb_21","Wreck","Wreck_E1","T1","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"piscivore",1742.83849327658
"Feb_21","Wreck","Wreck_E1","T1","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"planktivore",14462.4217602309
"Feb_21","Wreck","Wreck_E1","T2","Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"herbivore-detritivore",2240.91213606736
"Feb_21","Wreck","Wreck_E1","T2","Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"invertivore-mobile",820.725647187063
"Feb_21","Wreck","Wreck_E1","T2","Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"invertivore-sessile",6.44495189865491
"Feb_21","Wreck","Wreck_E1","T2","Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"omnivore",208.553202131433
"Feb_21","Wreck","Wreck_E1","T2","Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"planktivore",1651.54565605558
"Feb_21","Wreck","Wreck_E1","T3","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"herbivore-detritivore",595.520768905118
"Feb_21","Wreck","Wreck_E1","T3","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"invertivore-mobile",253.149565958604
"Feb_21","Wreck","Wreck_E1","T3","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"omnivore",211.026647456042
"Feb_21","Wreck","Wreck_E1","T3","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"piscivore",78746.7782437409
"Feb_21","Wreck","Wreck_E1","T3","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"planktivore",1211.72956874233
